,goal_reached,path_length,times_disturbed,is_alternative,safety_value,allowance,safety_list,graph_reference
0,False,59,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
1,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
2,True,77,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
3,True,83,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
4,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
5,False,37,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
6,False,47,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
7,False,52,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
8,False,36,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
9,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
10,False,23,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
11,False,29,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
12,False,69,10,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
13,False,17,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
14,True,79,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
15,False,53,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
16,False,30,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
17,True,85,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
18,False,41,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
19,False,28,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
20,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
21,False,57,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
22,False,49,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
23,False,37,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
24,False,28,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
25,False,17,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
26,False,47,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
27,False,10,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
28,True,81,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
29,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
30,False,47,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
31,False,66,10,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
32,True,83,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
33,False,32,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
34,False,50,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
35,False,32,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
36,False,19,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
37,False,72,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
38,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
39,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
40,False,28,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
41,False,55,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
42,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
43,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
44,False,19,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
45,False,70,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
46,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
47,False,17,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
48,False,30,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
49,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
50,False,25,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
51,False,56,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
52,False,37,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
53,False,28,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
54,False,50,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
55,True,89,10,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
56,False,45,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
57,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
58,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
59,False,19,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
60,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
61,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
62,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
63,False,80,13,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
64,False,54,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",V_17_22_31_1
