,goal_reached,path_length,times_disturbed,is_alternative,distance_saved,safety_value,allowance,safety_list,graph_reference
0,False,34,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
1,True,37,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
2,False,19,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
3,True,37,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
4,False,19,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
5,True,39,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
6,True,39,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
7,True,37,0,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
8,False,36,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
9,False,34,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
10,True,37,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
11,True,37,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
12,True,43,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
13,True,43,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
14,False,19,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
15,False,38,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
16,False,34,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
17,False,19,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
18,False,36,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
19,True,37,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",M_18_16_38_13
