,goal_reached,path_length,times_disturbed,is_alternative,distance_saved,safety_value,allowance,safety_list,graph_reference
0,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
1,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
2,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
3,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
4,False,46,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
5,False,36,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
6,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
7,False,9,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
8,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
9,True,124,15,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
10,False,48,8,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
11,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
12,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
13,False,55,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
14,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
15,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
16,False,49,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
17,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
18,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
19,False,9,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
20,False,4,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
21,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
22,True,112,9,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
23,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
24,False,44,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
25,False,11,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
26,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
27,False,9,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
28,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
29,False,49,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
30,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
31,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
32,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
33,False,4,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
34,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
35,False,7,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
36,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
37,False,36,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
38,False,82,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
39,False,39,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
40,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
41,False,41,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
42,False,9,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
43,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
44,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
45,False,9,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
46,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
47,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
48,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
49,False,86,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
50,False,4,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
51,True,102,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
52,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
53,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
54,False,7,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
55,False,11,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
56,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
57,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
58,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
59,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
60,False,38,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
61,False,13,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
62,False,40,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
63,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
64,False,32,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
65,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
66,True,108,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
67,True,108,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
68,True,104,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
69,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
70,False,14,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
71,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
72,False,36,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
73,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
74,False,11,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
75,True,106,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
76,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
77,False,9,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
78,False,9,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
79,False,11,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
80,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
81,False,45,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
82,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
83,False,15,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
84,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
85,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
86,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
87,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
88,False,17,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
89,False,9,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
90,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
91,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
92,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
93,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
94,True,104,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
95,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
96,False,34,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
97,False,34,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
98,False,9,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
99,False,9,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
100,False,48,8,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
101,True,102,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
102,False,7,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
103,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
104,False,4,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
105,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
106,True,100,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
107,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
108,False,7,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
109,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
110,False,7,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_18_19_44_7
