,goal_reached,path_length,times_disturbed,is_alternative,safety_value,allowance,safety_list,graph_reference
0,False,13,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
1,True,60,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
2,True,74,11,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
3,False,16,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
4,False,29,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
5,False,29,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
6,True,64,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
7,False,13,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
8,False,61,9,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
9,False,20,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
10,False,16,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
11,False,19,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
12,False,16,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
13,True,58,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
14,False,37,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
15,True,64,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
16,True,54,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
17,False,13,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
18,False,33,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
19,True,58,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
20,False,15,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
21,True,56,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
22,False,13,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
23,False,13,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
24,True,56,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
25,False,27,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
26,False,53,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
27,False,17,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
28,False,13,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
29,True,64,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
30,False,18,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
31,False,18,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
32,True,64,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
33,False,16,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
34,False,27,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
35,False,29,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
36,False,27,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
37,False,31,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
38,False,13,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
39,False,24,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
40,False,22,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
41,True,58,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
42,False,20,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
43,False,22,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
44,True,66,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
45,False,20,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
46,False,16,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
47,False,17,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
48,True,64,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
49,False,13,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
50,False,18,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
51,True,58,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
52,False,27,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
53,False,13,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
54,False,18,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
55,False,18,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
56,False,33,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
57,False,31,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
58,True,64,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
59,False,17,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
60,True,58,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
61,False,15,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
62,True,70,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
63,True,58,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
64,False,35,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
65,False,35,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
66,False,41,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
67,False,18,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
68,False,27,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
69,False,35,14,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
70,True,60,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
71,False,57,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
72,True,56,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
73,False,19,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
74,False,18,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
75,True,66,10,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
76,False,17,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
77,False,55,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
78,False,15,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
79,True,56,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
80,True,66,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
81,False,13,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
82,False,18,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
83,False,15,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
84,True,68,10,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
85,True,58,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
86,True,60,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
87,True,66,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
88,False,16,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
89,False,15,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
90,False,15,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
91,False,39,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
92,False,22,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
93,False,61,9,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
94,False,59,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
95,False,35,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
96,True,68,9,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
97,True,60,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_15_34
