,goal_reached,path_length,times_disturbed,is_alternative,distance_saved,safety_value,allowance,safety_list,graph_reference
0,True,111,9,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
1,True,111,15,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
2,True,111,10,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
3,False,22,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
4,True,113,10,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
5,False,61,7,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
6,True,111,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
7,False,22,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
8,False,22,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
9,True,111,8,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
10,False,36,8,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
11,False,58,8,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
12,False,22,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
13,True,113,9,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
14,True,111,12,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
15,False,33,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
16,False,89,10,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
17,False,76,10,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
18,False,36,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
19,False,52,9,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
20,False,61,8,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
21,True,113,11,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
22,False,22,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
23,True,111,13,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
24,False,76,10,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
25,False,22,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
26,True,111,8,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
27,True,111,15,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
28,False,87,12,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
29,False,55,7,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
30,True,111,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
31,True,111,7,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
32,False,58,8,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
33,True,111,15,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
34,True,113,12,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
35,True,113,12,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
36,False,58,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
37,True,113,14,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
38,True,111,10,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
39,False,33,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
40,False,52,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
41,False,33,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
42,False,22,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
43,True,113,9,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
44,False,22,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
45,True,111,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
46,False,55,8,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
47,False,20,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
48,False,58,7,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
49,True,111,10,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
50,False,52,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
51,False,22,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
52,False,76,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
53,False,86,8,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
54,False,36,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
55,True,111,9,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
56,False,88,11,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
57,False,33,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
58,False,22,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
59,False,58,9,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
60,False,22,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
61,True,111,10,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
62,False,55,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7, 8]",J_18_18_6_49
