,goal_reached,path_length,times_disturbed,is_alternative,safety_value,allowance,safety_list,graph_reference
0,False,41,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
1,False,44,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
2,False,53,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
3,True,83,10,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
4,False,13,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
5,False,77,9,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
6,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
7,True,75,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
8,True,89,13,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
9,True,79,9,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
10,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
11,True,83,10,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
12,False,22,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
13,False,13,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
14,True,95,14,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
15,True,79,12,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
16,False,75,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
17,False,13,2,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
18,False,13,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
19,True,77,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
20,False,51,5,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
21,False,40,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
22,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
23,False,41,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
24,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
25,True,83,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
26,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
27,True,73,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
28,True,79,9,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
29,True,77,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
30,True,73,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
31,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
32,True,89,14,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
33,False,66,18,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
34,False,57,9,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
35,True,73,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
36,False,13,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
37,True,75,6,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
38,True,95,17,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
39,False,22,3,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
40,False,50,9,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
41,False,61,8,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
42,True,73,7,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
43,False,49,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
44,True,79,11,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
45,False,63,11,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
46,False,22,4,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
47,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",17_14_53_58
