,goal_reached,path_length,times_disturbed,is_alternative,distance_saved,safety_value,allowance,safety_list,graph_reference
0,True,22,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
1,True,28,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
2,True,24,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
3,False,17,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
4,True,24,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
5,True,26,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
6,True,24,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
7,True,22,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
8,True,24,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
9,False,17,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
10,True,24,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
11,False,16,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
12,False,23,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
13,False,18,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
14,True,22,0,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
15,True,26,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
16,False,16,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
17,True,26,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
18,True,28,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
19,True,24,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
20,True,26,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
21,True,30,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
22,True,24,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
23,True,26,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
24,False,17,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
25,False,24,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
26,False,18,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
27,True,26,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
28,True,22,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
29,True,24,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
30,True,22,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
31,True,24,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
32,True,24,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
33,True,26,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
34,False,17,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
35,False,16,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
36,False,24,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
37,True,24,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
38,False,18,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
39,True,24,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
40,False,18,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
41,False,17,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
42,True,30,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
43,True,30,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
44,False,17,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
45,False,19,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
46,False,16,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
47,False,16,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
48,True,32,7,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
49,False,24,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
50,False,19,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
51,False,17,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
52,True,24,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
53,False,16,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
54,True,22,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_16_29_47
