,goal_reached,path_length,times_disturbed,is_alternative,safety_value,allowance,safety_list,graph_reference
0,False,52,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
1,False,52,12,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
2,False,62,9,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
3,False,56,11,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
4,False,4,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
5,False,60,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
6,False,17,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
7,True,68,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
8,True,82,16,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
9,False,6,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
10,True,70,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
11,False,56,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
12,True,72,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
13,True,78,10,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
14,False,58,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
15,True,74,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
16,True,68,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
17,False,52,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
18,True,72,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
19,False,6,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
20,False,54,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
21,False,56,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
22,True,72,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
23,False,17,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
24,True,74,12,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
25,True,70,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
26,True,72,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
27,False,4,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
28,False,17,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
29,False,43,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
30,False,36,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
31,False,62,9,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
32,False,52,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
33,False,15,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
34,False,60,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
35,False,25,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
36,False,43,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
37,True,66,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",17_13_58_8
