,goal_reached,path_length,times_disturbed,is_alternative,safety_value,allowance,safety_list,graph_reference
0,False,33,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
1,False,17,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
2,False,6,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
3,True,71,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
4,False,8,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
5,True,67,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
6,True,77,11,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
7,True,73,9,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
8,True,71,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
9,True,69,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
10,False,19,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
11,False,6,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
12,False,23,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
13,False,21,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
14,False,27,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
15,False,8,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
16,True,75,10,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
17,True,61,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
18,False,25,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
19,False,29,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
20,False,19,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
21,True,65,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
22,True,67,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
23,False,23,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
24,False,6,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
25,False,8,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
26,True,73,9,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
27,True,69,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
28,False,31,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
29,False,19,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
30,False,29,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
31,False,25,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
32,False,25,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
33,False,19,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
34,False,19,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
35,False,23,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
36,False,39,9,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
37,False,23,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
38,False,6,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
39,False,31,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
40,True,77,11,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
41,True,83,14,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
42,True,77,11,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
43,False,19,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
44,True,79,12,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
45,False,23,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
46,True,63,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
47,True,65,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
48,False,23,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
49,False,12,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
50,False,6,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
51,False,37,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
52,True,83,14,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
53,False,23,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
54,False,33,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
55,False,6,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
56,False,6,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
57,True,65,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
58,False,27,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
59,False,21,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
60,True,65,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
61,False,8,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
62,False,6,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
63,False,23,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
64,True,75,10,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
65,True,77,11,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
66,True,77,11,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
67,True,69,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
68,True,67,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
69,False,6,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
70,True,75,10,False,1,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",M_17_23_31_16
